ID	IL.1RA	IL.7	GRO.alpha	IL.8	IP.10	MCP.1	MIP.1.alpha	MIP.1.beta	SDF.1.alpha	RANTES	IL.13	IL.1.beta	IL.2	IL.6	TNF.alpha	IL.18	IL.10	IL.21	IL.22	LIF	BDNF	PDGF.BB	PIGF.1	bNGF	VEGF.A	HGF	Leptin	IDO
X125	-0.776763248	0.306484414	0.682381524	0.920073193	1.91356058	1.872121986	-1.092926655	-0.703286032	0.339959886	-0.301837765	-1.328419583	-0.144697436	-0.170582472	0.264276584	-1.890483319	-1.474827428	-1.744400819	1.491414484	-0.32579401	-0.259622126	-0.178211654	-1.305858661	0.372043185	-1.075162272	0.351071038	-1.703693621	-2.218439829	-0.31786291
X126	1.74693406	-0.071927329	-0.331777026	-0.291007983	1.189687705	-0.092272252	-0.22836676	-0.30816898	-0.196923537	-0.073235866	0.019770984	1.246113622	-0.908243886	0.674934094	-1.253767127	0.442246011	-1.207849502	-0.095678714	-0.217577855	1.142603569	1.645534754	0.621621326	-0.05920157	-0.226527427	2.591185647	-0.638003606	0.002959232	-0.462839424
X127	-2.012900597	1.165924145	-0.304522597	-0.38129208	-1.03401063	0.16502473	-0.696275579	-0.665573458	0.127128993	-0.853630398	0.179632729	-0.294114973	-0.117890865	-0.018613233	-1.36659481	0.233885817	-1.866244808	-0.267258433	0.033952502	0.413207632	0.526632894	1.704898539	-0.192297349	0.042570934	0.375163195	-1.856145001	-0.400127202	0.223764713
X128	-1.145046466	0.292871207	-1.247714803	-1.313683376	-2.175641993	-1.268158274	0.143634083	-0.468190932	-1.244609562	-1.699631476	1.189407187	1.211097568	-0.517415394	-0.692352365	-0.648065463	2.025113792	-1.018998333	-1.683417177	0.737130455	0.816950246	-0.111671509	-0.03881755	-1.200687896	0.759816009	0.409790647	-1.49107333	-1.560269211	0.003448206
X129	-0.412018951	-0.361269408	-0.252881093	-0.137641018	-1.552198772	-0.276907767	0.693120633	0.843081143	-0.418030359	-0.065897376	-0.039675404	1.466902728	-0.392360536	0.846661001	-0.792033035	0.016322127	-0.501583609	-0.77522114	0.013239668	1.769993562	0.115896695	-1.129950927	-0.270552061	-0.38129394	1.180819799	-0.654250724	-1.536950176	-0.893848322
X130	-1.815948679	-0.885995823	-0.100624388	-0.525593419	-0.885980338	-0.509454404	-0.961573702	-1.194335008	-0.528900898	-1.244946856	-0.001075266	0.357965559	0.719183051	0.135998057	-1.694103473	0.567833047	-1.133300452	-0.994205204	-0.309641377	0.79939325	-0.646619279	0.096312081	-0.779393018	0.365543458	1.219542602	-1.972597646	-0.905686937	0.630067459
X131	-0.296901667	-1.127853661	-1.077934308	-1.042802381	0.554082844	-0.724137147	-0.695703877	-1.138256888	-1.083489172	-0.958557374	1.002696316	0.739307102	-0.844797574	-0.662030145	-0.514227919	1.650439064	-0.644662408	-0.93140822	0.72264902	-1.420847422	-1.594395498	-0.177125081	-0.80373439	0.796657523	-1.011408766	-1.442199076	-1.626862214	1.02418128
X132	0.707660092	1.270026526	-0.286485034	-0.287734381	1.432820714	-0.595603116	-1.535319089	-1.218883413	-0.046571613	-0.554575941	0.089673716	-1.927110591	-0.090605066	-0.343032161	-1.070700418	0.859615459	-0.73811145	-0.411871722	-0.24239485	-1.016175199	-0.56216876	0.995538107	0.540426756	0.397882551	-0.140810104	2.299057067	0.826420861	1.381457347
X133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X136	-0.934597442	-1.393916025	-1.605616594	-1.487474213	0.487486538	-1.548371388	0.037287212	-0.704616573	-1.61175316	-0.576239663	2.573192911	-0.5971515	-0.409487789	-0.779178065	0.142647966	1.049390946	-0.17706388	-1.284430422	1.209028447	-1.098838647	-0.469329953	0.040719946	-1.141963913	1.921493331	-1.72594269	0.205484953	0.968712838	-0.12019217
X137	-1.157931302	-0.287977974	-1.027915977	-1.029435483	0.192696787	-0.778645345	-1.465238274	-1.410864037	-1.727024543	-1.968524164	1.513009093	-0.703275648	-1.73067036	-1.78678589	-1.273704183	1.193749854	-0.808496492	-1.147675782	0.637777597	-1.689547559	-0.560470831	-0.223380566	-0.930716131	1.143226998	-0.651510801	-0.45640532	0.221136204	-0.068983219
X138	-0.825308232	-1.952387274	-1.83229612	-1.659346213	0.506875057	-1.958879652	-1.30624923	-1.834805179	-1.442223089	-1.348409643	0.770908936	-1.040625289	-2.162795747	-1.888307493	-0.689442382	0.573680808	-1.668030581	-1.66996964	-0.136177372	-1.209389362	-1.864914972	-1.469501966	-1.55663154	1.877422944	-1.943150083	0.42301383	0.177946829	1.437675982
X139	-0.234756162	-0.172561832	-2.068195441	-1.948705174	0.491784337	-2.056868611	-1.338705807	-2.081491616	-1.486903443	-1.544271081	0.401400294	-1.524997221	-1.286389305	-1.306525768	0.072215729	1.508317562	-0.703412898	-1.845793504	-0.053509564	-1.160147778	-0.909959877	1.051938785	-1.9870749	1.452128135	-0.891555946	1.703370729	2.290016845	1.598108879
X140	-1.195314537	0.565789967	-1.520419823	-1.513054702	-0.454390749	-1.460587674	-0.681693005	-1.44116358	-1.899839968	-1.639920634	1.22611529	-0.322552309	-0.604023269	-1.4430768	-0.243729371	0.537672027	-0.449912201	-2.049682455	1.152770493	-0.030813446	-0.801072059	0.299735062	-1.771506399	1.344679489	-1.21292707	-0.273819058	-1.453801551	-0.554272885
X141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X142	0.01097315	-1.085676671	0.447881794	1.297503545	-0.431798075	1.115310373	-0.500286083	-0.150055529	0.370545318	-0.279853029	0.031023069	0.230308607	-0.444282971	0.005267464	-1.176599782	-0.810354002	-0.802030447	-0.26528837	-1.135116144	-0.97547066	-0.208523634	-0.773345633	-0.332651342	-1.713580845	-0.000464771	0.192679966	-1.349386099	-0.606903012
X143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X144	0.388048586	0.44345188	0.119402341	0.137368106	-0.363612686	-0.210776971	-0.268614126	0.307573719	-0.210673948	-0.074317631	-0.782254563	-1.185021771	0.125190128	-0.18420641	-0.020398604	-0.483502633	0.153096652	0.684495464	-0.217383206	-0.344339436	0.819281773	-0.6373714	0.190965717	-1.270645932	0.927855882	-0.181102372	-0.700710514	-0.812504571
X145	-1.466246628	-0.729432447	0.005538444	0.627902363	-1.224777403	-0.386624386	-0.878979715	-0.1142162	-0.114307657	0.399746883	-1.820426571	0.903968784	-1.546836553	-0.596617561	-0.394906635	2.055386115	-1.288814619	0.26138893	-1.158618998	-1.842953827	-1.499402571	1.201451605	-0.087382515	-0.139032469	-1.612644662	-0.880168682	-1.01102757	1.721203774
X146	0.757250461	-0.148684706	0.391808604	0.458312242	-0.877365778	-0.204760474	0.056819959	0.225119026	0.132801113	0.496104213	-1.192566943	-0.786049264	-0.945768649	-0.852444907	0.118486554	-0.151226822	-0.121700803	0.716627081	-0.56374987	0.490117353	1.848794929	1.482008026	0.250689267	0.103389216	0.300578951	-0.266776022	0.539934106	-0.940905285
X147	2.43686159	-0.043009731	0.483318473	0.679734596	2.033962943	0.929213205	0.408334125	0.687380133	1.011852796	0.81258296	-0.208129306	0.532293141	0.49629533	1.569209921	0.682063293	-2.089687424	0.662693326	1.9291075	-1.194912068	-1.012546452	0.271201336	-1.001964107	1.234375941	-1.531906351	-0.215914641	0.615682396	1.305577711	-1.065312917
X148	0.891374958	-0.139550457	-0.576288618	-0.798172541	0.313379456	-0.407929631	0.986588208	0.807601812	-0.402260093	0.48995668	0.732036939	0.98899858	0.604592025	0.110122007	1.542359169	1.19798708	1.561019276	-0.339073061	0.861941695	-0.208890914	0.320476401	-0.448109202	0.043311094	0.704532067	0.335308149	0.693857785	1.180308517	-0.60690681
X149	1.176925015	-0.793696058	0.500184842	1.302820019	-0.123090686	0.873943499	0.835759926	0.882874089	0.72588922	0.850518754	-0.851034617	-0.038792256	0.631595652	0.917355866	1.443773289	-1.030239534	0.756212679	2.537477558	-0.671692843	0.423557918	1.227509138	-0.310017039	2.497545935	-0.545922741	1.237594654	0.22318274	0.523503044	-1.335486118
X150	-0.007946081	-0.204980384	1.25121149	1.247228611	2.167806818	0.619802577	1.185882947	1.303317543	2.320384603	1.912524508	-0.536033938	1.166863444	1.593805605	2.107338872	0.892327046	0.554781656	0.486038726	-0.351845756	0.039467333	-1.271699429	-0.668168305	-1.046647038	0.466951982	-1.755912674	-0.009746215	0.841488895	0.059168695	0.222624697
X151	0.964672921	-0.484378383	0.156892016	0.519729724	0.178323176	-0.72212453	0.545275432	0.291492492	0.388326493	0.254706535	0.063711033	0.807382902	1.090251025	0.361470163	0.726415916	0.338649953	0.241454787	0.629833199	-0.006898442	0.983243372	-0.834992423	-1.302570868	1.020802259	-0.014556181	0.01192084	0.099044262	0.004692012	-0.707380387
X152	-0.152091057	0.190773729	-0.819588408	-1.070814701	0.726741238	-0.971016317	-0.219620644	-1.040544661	-0.993616418	-0.351270808	1.395466196	1.192421838	0.195391074	-0.519513025	0.745423854	1.694518379	0.038536124	-1.341496288	0.612903768	-0.055159159	0.623413805	1.307511086	-1.114075836	2.353296586	-0.340575269	1.511199563	-0.664864437	2.242582823
X153	-0.020092418	0.581457333	0.251928075	0.307497767	0.910916563	-0.268826768	0.08998991	0.294954444	0.751466758	0.612213215	-1.117591131	0.106236183	-0.669215407	0.251778851	-0.113652046	0.475922231	0.624212172	-0.169648683	-0.038585168	-0.449869018	1.260908662	1.029628759	0.478582522	0.045083166	0.829894563	1.332177523	-0.26010836	0.451268601
X154	0.03688347	0.355231814	0.628134203	0.15756062	-1.092417587	-0.022404778	-0.510712018	-0.002753205	0.035263429	-0.111888724	-0.288756403	0.727663151	0.196006068	0.017193933	-0.539890073	-1.431465915	-0.712339195	0.322995064	0.114383059	0.315508649	-0.125052967	0.22384879	0.295948863	0.061935596	0.375627705	-0.321776438	-0.092635481	0.161577601
X155	0.292156697	0.312138316	-0.208106026	-0.259132317	0.07801517	-0.11159043	0.259970631	0.606070596	0.125250395	0.042153898	-0.341845311	0.027801904	0.804159742	-0.114133719	0.383427269	0.125954582	0.601192028	-0.022788701	-0.070646224	0.838948566	-0.214985527	0.175357129	-0.002808636	-0.20548068	-0.210105422	0.605101824	1.526617901	0.353248261
X156	2.021648039	0.619523616	2.069095984	1.770898677	-0.344880344	0.569379873	-0.708749515	-0.151859615	0.632283793	-0.248039205	-0.016936486	-1.149786573	-0.305068951	-0.846732772	-0.250791642	0.201431659	-0.154021539	0.647372374	-1.074512024	0.035234369	-0.096685057	-0.219954935	1.482799706	-0.939259566	0.253009737	0.220001428	-0.194087063	-1.104108854
X157	-0.90824099	-0.319102946	0.286523949	1.094137236	0.265025273	-0.316285022	-0.815281987	-0.37303856	-0.08639205	-0.089350263	-1.776517158	-1.449490914	-0.58539407	-0.685036899	-1.146118442	-1.150412432	-0.569413352	-1.357399926	-0.44102944	-0.433412487	-0.004810738	0.257887727	-0.952134482	-1.022905092	-0.628134203	-0.386511511	-0.660083168	0.661325185
X158	-0.153052687	-0.662470439	-1.21041739	-1.118252967	0.004801908	-0.620681575	0.164178605	-0.525637685	-1.250235438	-0.775130189	0.693742964	0.114392316	1.381063732	-0.41193176	0.135320829	0.812913052	0.752001473	-0.852080134	0.319094608	1.413428068	0.511263315	0.18387949	-1.402312015	1.231258472	-0.394071694	0.571925267	-0.631560341	0.066686639
X159	-0.320642942	-0.525463972	1.127928751	1.020844911	-0.243733704	0.345403064	0.189265648	0.269236277	0.199787207	0.21726262	0.14188895	-0.723049171	-0.573837331	-0.732805905	-0.764703376	-0.367553424	-0.675943454	1.244249769	-0.356181586	-0.419551734	-1.145503566	-0.348086781	1.390494532	0.284219128	-0.493549156	0.559121421	0.946242539	-0.840551242
X160	-0.839260841	0.825508623	-1.068269565	-1.16907911	-0.144018162	-1.038779889	-0.075704298	-0.093276706	-1.311801252	-0.529919151	1.70405747	-0.716940338	-0.224142157	-0.522856823	-0.346224536	0.914195585	-0.553539796	-0.417279586	1.486532611	0.703461893	0.571390292	0.756134565	-0.802095189	1.705988521	-0.193662408	-0.350410642	0.615366129	0.553329957
X161	-0.773986365	0.611984148	-0.150068481	0.022002429	0.448057075	-1.272955294	-1.658997398	-1.029284089	-0.4823003	-0.60422803	0.62637387	-1.791603486	-1.311416651	-1.613567106	-1.626604959	-1.108490504	-0.949402632	-0.185014806	-0.220712053	0.617956622	2.418615109	0.730970311	-0.320050913	0.376386955	0.491463632	0.552086421	-0.770279083	0.104400708
X162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X163	-1.2734838	-0.809193615	-0.543454137	-0.585049142	0.782988403	0.28101478	-0.48096919	-0.191222789	-0.31667226	-0.252969632	-0.395907147	0.004493989	-0.233220453	0.503041476	-1.49813574	-0.153463351	-1.28817464	0.398945648	0.27005236	0.382842153	1.017877542	0.541284585	0.649337223	-0.534222948	0.108144932	-1.005031472	-1.536844457	0.282154426
X164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X167	-0.256522655	1.248268638	0.014748215	-0.027564806	-1.097647414	-0.257577631	-1.756506206	-1.425439451	-0.272521946	-0.712510073	-0.303404662	-1.614792949	-1.553827813	-1.708750678	-1.363897872	-0.942073809	-0.861301846	-0.45624285	0.231533581	-0.212008046	1.199938966	1.536310802	-0.176671835	0.063766658	0.516469633	1.094557919	0.131511697	0.120290054
X168	-1.143437731	-0.030657997	-1.432560442	-1.047977584	-1.455296299	-1.528031226	-0.887507338	-1.536692911	-1.473414026	-1.687281864	2.130709973	-0.229769242	-0.508020402	-1.519002168	-0.284431799	1.303216718	-0.116380209	0.161775575	0.629417677	-0.293807548	-0.366001494	0.705023295	-0.686038795	1.531690271	-1.074510076	-0.960827052	0.019166673	0.68402565
X169	-0.998278907	-0.733610264	-0.625069651	-0.740572461	-0.970336894	-0.708692289	-0.868424128	-0.86533069	-0.842889718	-1.190884688	0.185254067	-0.774620012	-0.08067588	-0.668002344	-0.804038865	-1.409976535	-0.304366946	-1.502071142	0.714720023	-1.5870592	-0.946982969	-0.699136204	-1.360170386	-0.194697452	-0.775735312	-0.61660931	-1.688718209	-0.231287563
X170	-0.11803636	1.007598228	0.106952294	0.054817917	0.01107592	0.947660373	0.007350197	0.103868851	-0.031467485	0.265499291	0.06885811	-0.446708105	-0.660080496	-0.694903955	-0.464903487	-1.492672405	-0.208773772	-0.539794507	0.046205688	-0.969302668	-0.862349429	-0.274191292	-0.158306867	-0.948267503	-0.794455744	-0.498993611	-0.523222449	0.357781158
X171	-0.234327979	0.881814309	-1.551969117	-1.310590438	0.952352144	-1.335919681	-1.059555096	-1.356582829	-1.230007414	-1.033252265	1.360155444	0.513714741	-0.382294152	-0.834123263	-1.33283232	1.408393124	-0.832575611	-0.783991084	0.874771446	-0.677130816	-0.444696828	0.389486053	-1.283414156	0.900593165	-1.207699154	-1.507984684	-1.569176456	0.870397499
X172	0.250678123	-1.324062082	-0.545052936	-1.082527934	-1.956065939	-0.601511562	-0.205786399	-0.601376727	-0.70366123	-1.433618094	0.705327515	-1.021267679	-0.824940492	-1.817420201	-0.120084941	-0.275089359	-0.946566156	0.138019116	1.189753622	0.674818861	-0.937386676	-0.089544704	-0.008589108	0.398871414	-0.644690721	-1.203371486	0.469729396	-0.532644355
X173	1.035302418	0.290966269	-0.707620037	-0.711969605	0.872135113	-0.55552216	-0.38190162	-0.694361716	-0.457865132	-0.456596742	0.333396426	0.328855946	-0.589340647	-0.045451882	0.707547954	0.88463902	-0.062150788	-0.535659127	0.607346541	0.289066867	-0.489957444	-0.262221435	-0.778450445	0.638790848	0.382145274	1.247391089	2.317810185	1.043683317
X174	-0.842439563	-0.762056166	-0.913390888	-1.002123389	-0.628266839	-1.092851731	-0.205076524	-0.700768808	-0.938468441	-1.271160114	1.909579289	-0.880170807	-0.676809705	-0.924645468	-0.233575129	0.591240215	-1.374981945	-0.435022983	1.491490811	0.175312724	-1.230308505	-1.174408511	-0.721089882	1.275881317	-1.550499787	0.191256739	0.962863	-0.067383498
X175	-0.298194102	0.374685787	-0.638937287	-0.467262708	-0.827985506	-0.751898853	-1.24912522	-1.360154394	-0.691764036	-1.102260398	-0.501884956	-1.032427518	-0.871338684	-1.012489593	-1.608023241	-0.289835291	-0.934982128	-0.939196603	-1.176435813	-1.220789473	-0.930569728	0.969526658	-1.075754166	-0.206151332	-0.726422357	-0.404180463	0.632630663	0.920085679
X176	0.969178246	-0.443784931	0.44690477	0.694090213	-1.783636559	0.678474838	-0.15275448	-0.045434331	-0.298775813	-0.533605296	0.60953487	0.235252865	-0.893798218	0.257286876	-0.199142461	-0.558974001	0.66535263	0.739665307	-0.401304444	0.374338085	-1.015974921	-0.866384132	0.272422319	0.183000391	-0.51130209	-0.070379197	1.217650273	-0.945478691
X177	1.167047613	-1.194434977	0.475361692	0.437342735	-0.842065467	-0.041295208	-0.380425825	0.090308646	0.596788425	0.321439911	-1.043228743	-0.230647898	-0.744600177	0.963728869	0.277670316	-1.918030816	-0.112781688	-0.808827669	-0.493187889	0.919534129	0.480604495	-0.056451976	-0.616750976	-0.948442927	0.910650944	0.523493424	-0.595492654	-0.635509298
X178	1.694152443	-0.760918444	0.309394727	0.138385675	2.188384882	0.014806078	-1.071183494	-0.749311606	1.054818529	0.514116094	-0.237459844	0.143559108	0.596078477	-0.346955427	0.09196886	-1.687575891	-0.03439487	0.267914282	-0.403921798	-1.348806574	0.551860018	0.06945919	-0.291672394	-0.812449183	1.150736002	0.030140673	-0.060765388	0.003077138
X179	0.632776517	0.011250158	0.22966829	0.503711863	1.355462732	0.113309013	-1.00649646	-0.720411802	-0.133856866	0.310500012	-0.954118293	-0.864880539	-1.444850687	-0.244046062	-0.431319945	-0.4891017	-0.555720769	1.088162068	-1.010623885	-0.621876249	0.539506317	0.341392265	0.287067373	0.229307312	2.269948985	1.026144676	-0.190773693	-0.489119961
X180	-0.440513496	-0.628461915	-0.363877687	-0.074028098	0.415934937	0.001408161	-0.093233178	-0.058043145	0.215008805	-0.137289892	-1.648121187	-1.161059107	-1.148447394	-1.237585625	-0.029097139	-0.191568223	-0.655130476	0.252092477	-0.269733452	-0.907939139	1.893379654	0.739119508	-0.503689999	-0.677977352	-0.740792192	1.789148363	-0.704791014	1.254668226
X181	-0.07444359	-1.590097648	-0.92905355	-0.602897953	-1.163902897	-0.775173175	-0.172870733	-0.581090233	-0.66506831	-0.848799508	1.28480378	-0.790526706	-0.11094716	-0.829138762	-0.007667124	0.826132713	0.404940796	-0.85498168	2.381693836	-0.226042715	-0.292866541	-0.088687151	-0.675442559	0.845662283	-0.195394133	-0.374661212	0.212852018	0.358640911
X182	0.765367723	0.825926375	-0.360932105	-0.519424372	0.403710495	0.144236602	0.331874277	0.180435533	0.318415468	0.000946604	-0.708138525	0.441611063	-0.313368792	-0.073679583	0.195307463	0.448519546	0.536538826	0.662621856	0.140373977	-0.14394366	0.468127973	0.315472785	0.969183144	0.331318377	0.436597924	0.018571261	0.338184749	0.062548459
X183	0.359259186	-1.020132308	0.771042812	1.27134527	-0.318761009	0.173909647	0.230081354	0.96284619	0.84582634	0.493058989	-6.56E-05	0.292495002	-0.986367967	-0.055477041	-0.557391247	-0.896282769	0.033684112	0.779595519	-1.126375591	-0.883542263	-0.822320049	-0.545171354	0.466081292	-1.999673006	-0.98179395	0.720321481	0.831204209	-1.275596296
X184	1.009037012	-1.831549232	1.523322314	2.496512261	1.297521609	0.035616809	-0.282573657	-0.563289304	0.226896423	0.502602128	-1.036411892	-1.13426925	-0.274218415	0.363433733	-0.327058127	0.661999584	-0.744225612	2.096935546	-0.307926119	-0.957291132	0.732669286	0.180677106	2.518828139	-1.310581527	0.687104729	2.508332592	0.697884806	1.770210074
X185	-0.547246877	-0.884765429	-1.35771436	-1.618352399	-1.007390112	-1.708943987	-1.334462317	-1.413824202	-1.526274897	-1.37507274	0.674560469	-1.290858944	-2.061883103	-1.765518994	-0.928936739	-1.193350966	-0.955308912	-1.764016201	0.354812847	-1.199756219	-0.473501656	0.159645063	-1.718448548	0.224802386	-0.530741862	-1.049868608	-0.434564333	0.73621382
X186	-0.468187735	-0.386478392	-0.306391927	0.090778035	0.586848098	-0.341731976	-0.805054335	-0.645851095	-0.14379639	-0.540064455	-0.115334	-0.646537991	-0.12748563	-0.07413686	-0.503602578	-0.02132683	-0.324879982	0.193643445	0.337110524	0.567097117	0.160062628	-0.307647718	0.030364711	-0.236684842	0.034663744	0.924586574	-0.510264619	-0.177615766
X187	0.728525766	-0.061649156	0.021380957	-0.054768755	0.684304816	-0.191200204	-0.002662271	0.193281265	-0.147037718	-0.124935356	-0.216302853	-0.063657179	0.192662727	-0.224386628	0.539459766	0.21033578	0.366892916	-0.18517162	-0.355566324	-1.133212614	0.474395275	1.096617674	-0.340133311	-0.103534947	0.566959084	1.261820901	1.990317987	0.135581501
X188	-1.12718785	-0.588011169	-1.761732624	-1.703804941	0.023350359	-1.819596873	-1.157172095	-1.524795993	-1.726722623	-1.632372199	0.564862176	0.671395385	-1.407608767	-1.381498944	-0.943840802	0.857119963	-1.402072364	-1.586129579	-0.646513367	-1.18909558	-1.61724695	0.914571348	-1.54089506	1.968512268	-2.066275607	-0.839086238	1.260142337	1.817682152
X189	-1.53049848	-2.151686173	-1.527869059	-0.919786273	-1.879508658	-1.453445981	-0.358612051	-1.057276537	-1.270484366	-1.354690771	1.016460732	0.530407158	-0.421188434	-0.641518081	-0.89139867	1.055107176	-1.766801474	-0.827086196	1.415336139	0.28754463	-0.503113452	-0.481952237	-0.971268205	0.905503845	-1.304980068	-1.741823319	0.024430402	-0.33667639
X190	-1.546657455	-0.015800773	-0.873441394	-0.923885611	0.247822312	-0.772474576	-0.551987461	-0.894696866	-1.119710339	-1.160163511	0.963866713	-0.866151257	-1.067374317	-1.31408153	-1.374340145	1.264198725	-1.283410395	0.405310753	1.398445952	-0.758037965	-0.663163286	-0.541870752	-0.517192153	1.049952827	-1.217920434	0.317267125	-0.239895731	0.236136957
X191	0.574988157	-1.260473946	0.836548981	0.950613363	-0.452480641	0.999068642	0.184923156	0.329239965	0.714436486	-0.285112061	-1.122503016	-0.347747959	0.080662398	0.841815568	-0.512169673	-0.695763265	0.300243536	2.513449026	-1.946486855	-0.457507869	-0.850861352	-1.934350764	1.695954575	-1.354568044	-0.832770337	0.826605549	-1.213714594	-2.187353822
X192	-0.485462124	-0.658466998	1.006201827	0.411974284	0.097704935	0.183916493	0.553111154	1.052513112	0.704282114	1.350430835	-1.080122044	0.409854933	-1.059704444	0.658630492	-0.424153721	-0.65613082	-0.127150225	0.923606045	-1.56341824	-0.273055918	-1.367978571	-1.695245684	0.115693747	-1.23828309	-0.164884142	-0.624292772	-1.230375645	-1.117814432
X193	-0.947228035	-0.087728614	-0.62183951	-0.648003023	-0.125559675	-0.503357265	-1.119329873	-0.846380686	-0.824373888	-1.180539557	0.919301883	-0.354455917	-1.247002398	-0.578049618	-1.099804052	-0.325678386	-0.773213827	-0.999113787	1.317305374	-0.456514711	-0.75421203	-1.341208098	-0.831593747	0.577533291	-1.349279878	-0.55121685	-0.949593338	-0.407202776
X194	-1.669007743	-1.236328994	-1.595689469	-1.73243412	0.364873362	-1.232189657	-0.792618411	-1.27996289	-1.533798363	-1.511099949	0.549420367	0.310729495	-1.29099458	-0.747891456	-1.409982547	-0.101202704	-1.290027363	-1.887204515	-0.323810104	0.087878172	-1.722132226	-1.165773746	-1.933743688	0.676250451	-1.596500372	-1.732404238	-1.79280971	0.592685339
X195	-1.219153044	-1.230635364	0.455203828	0.20148561	0.027979056	1.377551176	-0.464471646	-0.093254705	0.890154289	-0.23523072	-2.132477447	-1.435735112	-0.784177928	0.535763534	-1.267680173	-2.165792489	0.097162411	-0.231305515	-1.731021121	-1.097599443	-0.295702157	-0.659519544	0.384886279	-1.642031292	-0.234883891	0.083219992	1.239107813	-1.568946292
X196	0.075842383	-0.516386261	-0.246887936	-0.358312848	1.725916318	-0.188091227	-0.130769661	-0.383946374	-0.080203677	1.179849344	-0.962260846	0.735899193	0.610151227	-0.162881186	0.056977447	-0.136218369	1.08994227	-0.536398696	-0.456153694	-2.123096868	-0.047483882	-1.107063068	-0.149463841	-0.593786402	0.755727387	-0.415228587	-1.482252618	0.201174521
X197	-2.489233086	-0.947578217	-2.223432918	-2.228259077	0.387867248	-2.240430007	-1.570182288	-1.989775617	-2.199782108	-2.042491379	1.297183501	-0.2133385	-1.616769878	-1.45771071	-1.303154634	2.133381013	-2.063270303	-1.688780626	1.162636247	-1.555521128	-0.837696494	-0.454891212	-2.083867879	1.694078352	-1.717902518	-1.486213748	-1.763113348	0.968428133
