ID	IL.1RA	IL.7	GRO.alpha	IL.8	IP.10	MCP.1	MIP.1.alpha	MIP.1.beta	SDF.1.alpha	RANTES	IL.13	IL.1.beta	IL.2	IL.6	TNF.alpha	IL.18	IL.10	IL.21	IL.22	LIF	BDNF	PDGF.BB	PIGF.1	bNGF	VEGF.A	HGF	Leptin	IDO
X81	-0.187432762	0.357266562	-0.422467152	-0.69731624	-0.93539029	-1.321857853	-1.315448002	-1.390209015	-1.17365268	-1.71123061	0.668489172	0.300006166	-0.643535789	-0.14300593	-0.381233762	-0.818666081	-0.794284296	-0.221387351	0.89617605	-0.620170641	-0.398172171	0.397289821	-0.737509962	0.316846214	-0.246148567	1.224525252	0.277707859	0.64234398
X83	-0.741497527	0.214181716	0.559271906	0.092620785	-0.04155396	0.142646123	0.39757453	0.445725645	0.028654909	-0.317184673	0.691126388	0.573644003	-0.062579444	1.443185238	0.63136125	-1.156256839	-0.014980577	0.636961337	0.576680866	0.180014628	-0.500619135	0.101711946	0.535694	-0.041454114	-0.250930308	0.423093544	0.374655391	0.047123958
X84	0.441797424	-0.798609163	-0.925403924	-0.24897628	-0.918949187	-0.582529812	-1.62864073	-1.56510782	-0.264322284	-0.59101441	0.772965452	0.305166144	0.859127703	-1.078818103	0.964111015	0.272050207	-1.886636441	-0.349537915	2.120165291	-0.113965975	1.086692475	-0.624947301	-0.399148655	0.502116676	-0.98983071	-0.641428425	-0.468296211	-1.130771627
X85	0.378328812	1.216633574	-0.533745273	-0.385766303	-0.241347457	-0.265961969	-0.5512968	-1.095298503	-0.478297734	-0.288698278	-0.219714941	-0.610819042	0.936764459	-0.743537895	-0.334182918	0.129641657	0.957295758	-0.25027307	1.266259021	1.329376129	2.210299359	1.982368736	-0.358439757	-0.150022147	0.598152573	0.722860098	0.038879127	-0.065333457
X86	-0.741568319	0.296310358	1.175708799	1.328866647	1.292677198	0.593567178	0.123780323	0.023528858	1.249471995	1.20958239	-1.077385904	-1.588237188	0.197328856	0.021237253	-0.362050286	0.782627965	0.577058977	1.035751164	-0.777413925	1.15380557	-0.070360051	-1.212550862	1.03214819	-1.481681736	1.316087075	0.263793375	0.314524534	-0.449827621
X87	-0.559412277	0.177679233	0.03298446	0.722595243	1.149332005	0.565915659	-0.131232709	-0.231860257	0.51737214	0.630047146	-1.119199949	-1.230203633	0.159622042	-0.224721031	-0.477012637	1.672558271	0.422605978	-0.198530735	-0.301621442	0.457237899	0.340647943	-0.816663269	-0.036364149	-1.010206461	-0.397608767	-0.825665596	0.393010525	-1.109382793
X88	-1.81367118	0.223013343	0.108212655	-0.252917896	-0.458051198	0.564683604	0.314544704	-0.355403694	-0.099889818	-0.14974394	0.016474324	-1.884245495	-0.507160359	-1.086553141	-0.071288011	-0.823035218	-0.548925255	0.337162954	0.510635412	-0.197823615	-0.641035573	0.063004702	0.296714223	0.110567154	0.111995352	-0.129997117	-1.371935226	-0.096881228
X89	-0.660433287	-1.305932202	0.454289962	-0.005838059	0.180343142	1.10287774	0.568395278	0.032650443	0.530067284	-0.127806733	-0.15482603	-0.867167772	0.074205306	0.58477523	0.081142572	0.14151686	-0.175281227	0.893918967	0.514648353	-0.95251354	0.147472304	-0.102909799	0.827630862	-0.149987256	-0.137926882	-1.335706853	-0.494849816	-0.070002648
X90	0.383353927	0.120878503	1.016067397	0.188351103	-1.016770994	0.926522468	1.368494974	0.929542519	1.122925877	0.060556043	1.444113763	1.000351556	0.018108259	1.363907817	1.177118392	-0.054590678	1.268741584	1.204554808	1.728060725	-0.809457515	0.590878453	0.75278323	1.290704886	1.375259763	0.725346291	-1.736074683	-0.538112899	0.228375296
X91	-1.225429672	-0.42265544	1.004757181	0.025906554	-0.50746825	0.923558752	0.951552389	0.521331248	0.601788656	0.052510988	1.95540947	0.142902165	-1.596806818	0.202031376	0.587545272	-0.801586066	0.404520872	0.654644259	1.264746995	0.168002094	1.037320561	-0.11589555	0.697191841	1.154054902	0.358037058	-1.429311503	-0.616593339	0.463482049
X92	0.873500113	-0.565535964	1.773449712	0.688678524	0.206642719	1.342089098	1.638078655	1.443957162	2.248616104	1.093560611	-0.001068944	1.262615102	0.11700701	2.102462468	1.32101844	0.254650008	2.262121757	1.513092206	0.002901556	-1.78253409	1.051706734	-0.145674761	1.790055725	1.010919755	1.539613316	-2.028939407	-1.496497717	-0.810565851
X93	0.067523285	-1.233090177	-0.679969125	-1.134600018	-1.587991121	-1.202003893	-0.260132203	-0.163390974	-0.84026242	-1.354688955	0.472260341	-0.036273376	-0.455396643	-0.036014178	0.683345987	-1.09531957	-1.380852169	-1.052049961	-0.253133885	-1.559001927	-0.810933326	0.230457934	-0.955865962	0.614309019	-1.252976026	-1.201333091	0.946549739	0.30690373
X94	1.335994772	-1.470683492	0.209023657	0.223942661	0.512414893	-0.090021781	0.140474857	0.282183469	0.240527406	0.068868402	-0.584250709	-0.771899418	0.199638493	0.169639854	-0.561814994	0.418843556	0.188549818	0.366446525	0.450320876	0.52004282	-0.782936371	-0.890094204	0.28701997	-0.214931702	0.122257455	0.016890963	1.131706516	-0.095160822
X95	0.32686696	-0.629428634	0.598043573	1.509037774	1.044627398	-0.027597482	-0.03049436	0.416753869	1.16667413	0.456031498	-1.006862687	0.808934428	1.873716937	-2.094503612	-1.219105197	0.755086717	0.747563928	0.773502301	-0.93422523	0.830813508	0.505775857	-0.44786017	0.744367224	-1.545458301	0.628390745	-1.168431156	0.059311914	-1.05308356
X96	1.435585754	-0.22138853	0.94978631	0.364969231	-0.112669858	1.000819638	0.91518137	0.970458001	0.986772918	0.519980828	-1.036586435	0.331027393	-1.50619486	-0.864818908	-0.468807204	0.523141321	-0.649514516	1.054189302	0.157187311	0.688859916	0.464583799	0.63327297	1.075688898	-0.415055334	0.467864945	-0.994430546	-0.392752921	0.073396398
X97	-1.422424152	-0.431724878	-0.327442288	-0.199599477	-0.586794707	-0.101207749	-0.33269791	-0.591087149	-0.116620951	-0.1257278	0.803224103	-0.001039995	0.180714734	0.323531475	0.463952723	-0.723277091	-0.519839285	0.13774809	1.450114122	-1.105245485	-0.484327939	0.176757846	-0.012602709	0.238952855	-0.147980617	-0.585976453	-0.828365226	0.251621201
X98	0.088248292	-0.630428894	0.104573367	-0.134410103	0.413744035	-0.476099181	-0.960343817	-1.125505052	-0.19970974	-0.308504016	0.090039461	0.215993226	0.104551199	-0.739556743	-0.952717619	0.658588257	0.2223245	0.039201754	-0.091750317	-0.482180104	0.100655649	-1.040569071	0.001187212	-0.846612251	-0.125464642	0.005760292	0.847935908	-0.274790176
X99	-0.054086723	0.966026591	0.18260913	0.257970125	0.671202448	0.256302144	0.038719323	0.220183263	-0.03128746	0.743107971	-0.674610403	-0.807344342	0.134773545	-0.96171882	-0.97821918	0.499280806	0.544601637	-0.368847225	-0.577821182	1.796653185	0.325127697	-0.942551474	0.082756296	-0.675079945	0.252370722	-0.094685686	-0.214712543	-1.118474162
X100	0.016251797	2.531775122	0.497351693	1.625741645	-1.671883942	0.104494167	-0.833343825	-0.349328182	-2.143557617	-2.011931697	NA	NA	1.031355905	NA	-2.320493746	NA	2.13067826	-2.353426758	NA	NA	-1.926933911	-0.282504248	0.193771486	NA	0.330464752	0.894902614	-1.925236306	-2.094581908
X101	0.826476531	-0.167366914	2.207697743	2.282900558	0.686487399	1.764908835	1.386173708	1.715393653	1.823725988	2.331173497	-1.121768388	-0.122424864	0.131341539	0.621036093	0.589755077	1.196424255	0.783628088	2.194509496	-0.969501316	0.107496605	0.063301309	-2.339186805	2.218637214	-1.386887695	1.656744184	-1.167403109	-0.618675451	-1.230524155
X102	-0.793966264	-0.985241455	0.104494387	1.155235438	1.157549168	0.317755201	-0.39848021	0.076983302	0.891568066	0.649717667	-1.612395849	0.152451729	0.154611521	-0.211869696	-1.901699795	0.977645875	1.305369476	0.173690155	-1.370127791	-0.168010342	-0.16807407	-1.600206149	0.157144773	-1.434645425	1.216354373	0.369852005	0.163322642	-1.335508733
X103	0.834776741	0.203574661	-0.360582339	-0.60779149	-1.331450144	0.073930485	0.950298754	0.442935768	-0.51344209	0.463898647	1.550656202	1.096698908	-1.439341961	1.193971966	2.532845881	-1.50501123	1.12808998	0.49279408	-0.18557723	-1.421057828	-0.931590393	-0.678696423	-0.358294079	2.638435828	-1.043550646	-0.402998467	-0.664665905	0.756812053
X104	0.497631162	0.760304018	0.297779932	0.079086375	-1.386952201	-0.051113838	0.429251751	0.09822941	0.051630006	0.188262541	1.294806193	1.406623325	1.077192409	1.324333386	0.934301048	-0.761951197	1.028978158	0.632819648	0.290373837	-0.224409247	0.910938124	1.270159737	0.49228714	0.691625886	-0.483629933	-0.334062848	-0.512725457	0.520296501
X105	0.372792309	-1.676520236	1.558600274	1.103098681	-0.00023329	1.021763161	2.261906462	2.287036753	1.464909806	0.617208035	-0.234659527	0.234460498	0.216447997	0.585348263	0.080570906	-0.372604599	-0.230993943	1.492872649	-0.054227513	-0.492692673	0.225373341	-1.504164702	1.494433098	-0.322613027	0.979516091	-0.943787309	0.162603809	-0.18595026
X106	1.227023243	1.368694411	-0.17550979	-0.445403773	0.050063999	-0.369921287	0.083737667	-0.136948496	-0.31047606	-0.440156493	0.164647402	0.748977002	-0.422522594	-0.717445407	-0.137209113	-1.346098648	-0.778708543	0.015194513	-0.611432679	-0.701666772	0.608590272	1.638550231	-0.30492138	0.40220511	-0.869825827	0.906883988	-0.376756052	0.954754777
X107	1.641729546	1.140131954	-1.017853423	0.79073543	1.198951538	-0.129375896	0.641504885	1.440692396	-0.294118884	0.639401516	-1.557311932	-0.430658411	1.018017246	0.313595447	-1.401579025	0.632531568	-0.377415815	-0.839050819	-1.635202016	0.928678681	0.991352404	-0.821446503	-0.639324242	-1.197938075	-0.056458342	0.588430473	0.214962029	-1.122401889
X108	2.049378184	0.493852178	-0.688511523	0.61067503	1.225563136	0.517474237	1.20249936	1.248619432	0.188355525	1.826236028	-1.833707669	0.384243818	0.191604527	0.779074453	-1.579245356	1.635341657	0.553647938	-0.516247522	-1.402887364	0.817196005	1.413850127	0.079811404	-0.217488358	-0.914636697	0.147850567	-0.012233829	0.155879214	-1.03394642
X109	-0.217758109	0.712155479	-1.288523071	-1.109821308	-1.407678859	-1.090653428	-1.294263289	-1.748059417	-0.815358016	0.68667048	0.636236908	1.09763633	-0.769895212	-0.254967023	-1.113396997	-2.265533108	-1.21999938	-0.477474435	-0.725468365	-1.355074818	-0.610358612	1.830109274	-1.452418137	1.681321941	-1.207035655	1.625278265	-1.374141221	1.270670622
X110	-0.430035784	-1.084009294	0.630221661	1.251165078	1.533338042	0.570647402	-0.053187971	0.238585349	0.693429175	1.464767347	-1.006464758	0.127682329	0.325087324	0.664577957	-1.280848114	1.030275775	0.579878009	0.129310877	-1.608296478	-0.967726489	0.562842647	-1.045033141	0.254982073	-0.80767188	0.478412387	-0.934213358	0.243072756	-1.463663626
X111	1.399845778	-0.599928267	0.990638466	1.093829988	0.1763509	1.205332618	1.309943544	1.083968604	1.024706923	0.198459247	-0.75915474	0.329299398	-0.544622023	0.784249568	0.213027866	0.543617027	0.373325171	0.734641944	0.159046229	0.348745585	0.639077401	-0.193090723	0.778526461	-0.350623894	0.98797588	0.212590835	1.182115913	-0.188125636
X112	0.766004464	-0.839853454	-0.124690366	0.399654939	2.549099622	2.094805068	0.839191398	0.519744834	0.765610681	0.986488501	-1.317901816	-1.466564075	0.117840817	-0.693349243	-1.218563659	1.782210687	-0.540645116	-0.732963726	-1.467197547	0.025243773	-0.241903427	-1.438928134	-0.474741502	-1.766562073	-0.87123322	0.282153105	0.130395883	-1.601526079
X113	-0.061723775	-1.283475923	-1.9166161	-1.523368384	-1.586773505	-1.926483373	-1.872062196	-1.316686748	-1.746388536	-0.374257486	0.621269748	-0.15017411	-0.625716397	-1.03827474	2.025707705	-0.946170241	-1.737415798	-1.225665521	-0.494774207	-1.955277549	-1.226785989	1.153252818	-1.896215118	1.443782601	-1.301941359	-0.473359041	1.326765376	0.886979984
X114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X115	-0.324069494	-0.432549451	-0.089054434	-0.066822211	0.280143052	0.938190291	0.196496854	-0.620598045	-0.026515682	0.286386321	-0.259708935	-0.02389785	1.054341855	0.074006792	-0.627038751	-0.260330058	1.582521442	-0.010076366	1.066303861	-0.255912997	0.864667675	-0.697241952	0.146059626	0.239861253	0.129063261	-0.41818711	0.263112646	-0.661633873
X116	-0.847021506	0.965235896	1.241213625	0.799226117	0.376741759	1.315651459	0.339123482	0.428854884	0.790230938	0.908159865	0.095418607	0.553509612	1.019262305	-0.018807951	0.8901925	0.359231559	0.682626378	0.816657406	-0.360447602	-0.338525503	1.715825405	1.476307437	0.969042299	-0.060762562	0.631045121	-1.436668579	0.049679117	-0.104627923
X117	-0.355270779	0.506716861	0.628277606	0.31656281	-1.013132705	0.0985511	0.499107584	0.432376676	0.485286638	0.053322303	0.803553625	0.805781774	0.58239961	1.291664696	1.051037686	-0.459761108	0.669882941	0.778798685	0.624185935	-0.297836815	-0.972310494	0.228171276	0.751836418	0.798192477	0.340974718	0.451795675	0.143176748	0.529671706
X118	0.695017119	1.883061096	0.880964108	0.701918207	-0.744829394	0.097438231	0.786489273	0.477057008	0.717128325	0.252318127	1.965113832	0.461641662	-0.023445281	0.908677279	0.431597718	-0.904464784	0.982854644	0.998959075	1.217164138	1.29936706	0.455936641	0.137040983	0.93701744	1.032612649	1.303851361	0.78141672	0.256510522	1.286100295
X120	-0.563333141	0.485970769	-0.861270898	-1.374027211	-1.523934202	-1.031161087	-0.56663604	-1.088073481	-1.218787326	-1.218254711	1.429515506	-0.917577405	-0.57147041	-0.331603057	0.465471896	-1.134585349	-0.167977693	-0.714913695	0.165520962	-0.531482651	-0.408407632	1.617166482	-1.385197962	0.741085242	-1.488066568	-0.305046778	-0.98353447	2.288672328
X121	0.025903849	0.978224547	-0.428156095	-1.134715299	-1.005683792	-0.385141662	-0.103671865	-0.200055884	-1.114156676	-1.792978461	0.187803109	-0.236285105	0.006576658	-1.436190331	-0.621045441	-1.690110111	-0.183618735	-0.357395901	1.210174945	0.882487425	-0.408166132	0.537771691	-0.599668374	1.153598607	-0.154291458	1.155653915	1.861715843	0.83404085
X122	1.214599693	-0.071027582	-0.41096656	-0.338690279	1.353556118	0.050757966	0.609233406	1.085452815	0.176687759	0.396266017	-1.169559786	0.184235359	0.822808897	-0.206784207	1.147121389	1.201829877	-0.195616622	-0.49132862	-0.712742267	1.213148474	-0.044622699	0.284855785	-0.253487216	-1.093940685	0.018043064	0.438873585	0.988167243	-0.34782892
X123	0.333129998	1.513523545	0.684564505	0.272756582	-0.116838649	1.477553282	1.037489383	0.647652276	1.01656731	0.985750324	0.978650522	1.159627039	1.499252905	0.756099405	1.576439261	0.081080526	1.905409545	0.994271713	0.406550667	1.374169161	-0.312623226	-0.369684085	0.855633297	0.370670309	0.795747165	-0.150899294	0.603117111	-0.173328328
X124	-0.327566895	-0.037805725	0.844452524	-0.044285651	-1.931061923	1.004656029	2.343249586	1.928495344	0.99796965	0.356779579	-0.602985075	1.638938005	1.70189233	1.966753367	0.659616591	-0.250570629	2.202514935	0.798962275	-0.855428157	0.60801911	-1.744640478	0.814518887	0.796377214	-0.151341194	0.676349979	-1.575066813	-0.497544199	2.169304084
X125	-0.634285695	-0.421075057	0.693274827	0.236625218	-0.284039923	0.806202238	0.181749066	-0.079893705	0.745743419	0.507950448	0.77212404	0.929791782	-0.068559416	0.851538325	-0.348395669	-0.922257211	0.698309428	0.595875338	0.13066114	-0.383746776	-0.5228729	-0.666374024	0.684974953	-0.225451707	0.478800484	-0.391526248	-1.154392691	0.721428865
X126	1.963025265	0.846362587	1.510425811	2.31772345	2.465241492	2.204105632	1.613210248	0.847440942	1.815361563	2.397157607	-0.625121035	1.65978794	1.163891123	1.259624533	1.362204162	1.538317671	1.655177336	1.699949744	-1.379708366	1.627617163	1.127021461	0.608909205	1.742448955	-0.698318015	2.033236575	1.339205974	0.259636477	-0.273215301
X127	-0.513038355	0.96468389	1.737634614	1.569287425	0.802105312	1.966185756	1.356734291	0.921595571	1.585344062	1.870393661	-2.120345934	0.947058913	1.670301879	1.083994193	-1.188155278	0.808515783	1.705550774	1.180569242	-1.049549566	1.321299816	0.779715095	0.40890859	1.44574446	-0.833687596	1.258617507	-0.577636644	0.257506794	-1.700527347
X128	-0.360912431	-0.023132848	1.353647678	1.136259347	0.259368887	1.028690064	0.767161946	0.613054945	1.427557296	1.467476353	-0.585819219	1.120565918	0.866420432	1.201965661	-0.4221593	0.448912277	1.078071541	1.312144086	-0.252126082	1.167376052	-0.306291537	-1.990803177	1.278596672	-0.767860674	1.435555195	-1.588259036	-0.177605233	-0.640779976
X129	0.765821739	-0.016918055	1.228757159	0.314725074	-1.228746062	1.196397233	1.76363441	1.651738442	1.199911485	0.854035194	-0.377336428	1.88970795	1.502968039	1.979188725	1.183948207	-0.294337552	1.638742592	1.110591423	-0.228189957	0.905714036	-0.16723665	-0.015610685	1.057065812	0.102180756	1.224775818	-1.070296899	-0.061218366	0.210788446
X130	-1.03753532	1.373216444	2.504417398	2.044360514	0.192024097	1.383009486	1.122496709	0.831648993	2.378562939	1.616808143	-0.124412824	1.568859923	2.358424841	1.867169454	0.244942445	0.102054982	1.276542183	2.605056684	-0.420068503	1.080101033	0.166383994	-1.035907905	2.591325516	-0.848170903	2.001434814	-1.442014483	-0.256495266	-1.207908358
X131	-1.256666703	0.311959005	0.594163871	0.100350923	-1.325233877	0.508208536	-0.021336856	-1.204146828	0.339368765	-1.013541426	0.443396561	0.782634543	-0.205743262	0.320241857	0.48536209	-1.356326234	-0.172309068	0.794052956	-0.009270988	-0.336130793	-1.306033114	0.860124014	0.602627365	0.519503859	-0.460551282	0.030120209	-0.578494859	1.437798781
X132	1.04673917	1.53386274	-0.719283791	0.121639174	1.123098548	-0.110662514	-0.115386114	-0.277739103	-0.28468681	-0.183948542	-0.802920413	-0.55213127	-0.597359017	0.240862925	-0.083777945	0.954348053	0.451070353	-1.095053588	-1.586926375	2.289988286	-0.105660748	0.21603986	-0.615825611	-0.539089453	0.858775421	2.395230863	0.621061221	-0.137338379
X133	0.736449408	0.123884981	1.42964334	1.194498169	1.174945454	1.500171885	0.301589245	0.857367432	1.724268944	1.106361113	-0.902105865	-0.340512585	0.332600472	-0.142294302	-0.221584681	0.21663458	0.150419271	0.91957034	-0.945540209	0.020239606	0.808037236	-0.856347001	1.044355981	-1.729708519	1.095185196	-1.677077392	0.861784971	-1.410738642
X134	0.100975198	-0.69649513	-0.534928122	0.436280543	-0.215162978	-0.489891715	-0.566101631	-0.758358245	-0.430900414	-0.712047184	0.123963309	1.020032327	-0.547363354	-0.826033237	0.598392065	-0.167683471	-1.420103345	-0.44577423	0.972936714	-0.442122223	-0.371561946	0.926343191	-0.006460355	0.586221625	-0.353018657	-0.575385986	-1.18900695	0.884430268
X136	0.238853913	-1.383718104	-1.817020595	-1.607448526	-0.137152313	-1.393574288	-0.935773804	-0.466758558	-1.151555222	-1.419893777	-0.135528055	-0.559000767	-0.51483188	-1.037564491	-0.573895446	-0.030643599	0.244964731	-1.330802425	0.512058849	-1.147317753	-0.052712064	0.268049211	-1.642663497	-0.221910089	-0.701181515	-0.134413535	1.180046685	0.167634856
X137	-1.652021756	-0.526494442	-0.782281901	-1.281075663	-0.832491602	-1.50938419	-1.943343112	-1.993176233	-1.781644044	-1.935557999	0.475431787	0.261358348	-0.394522208	-0.809311971	-0.539241788	-0.352597829	-0.406900175	-0.906581127	0.198490303	-0.906946524	0.049534442	0.803273715	-0.8329636	2.217232694	-0.65167882	0.256521299	-0.169159291	1.499429006
X138	0.393833373	-0.599384168	-0.954996061	-0.813162838	-0.303528358	0.350673109	0.029622348	-0.294851666	-1.003449382	-0.703655229	0.165597523	-0.188466453	-0.621112333	-0.492428135	0.444224057	-0.120764261	-0.550795408	-0.62672984	0.245243633	-0.043275804	-1.762792689	-1.910105868	-1.178146294	-0.079884096	-1.207047384	-0.062767302	0.71640237	0.448924781
X139	0.799116643	1.755077265	-2.07102708	-1.319416222	-0.101610208	-0.275816199	-0.537258979	-1.996466443	-1.333714882	-0.738595048	-1.149583106	0.095792445	-0.003689303	-1.148943204	-0.438244434	0.114825624	-0.639191936	-1.345494396	-0.913758606	1.195943024	-0.084286879	1.147103291	-2.095478519	0.227932383	0.275522438	1.869233903	2.172969669	1.063950455
X140	-0.564200345	-0.864652724	-0.37585474	-0.008406837	-0.131873578	-0.557409308	-0.912367091	-0.759045562	-0.815690367	-0.979285412	0.389505651	0.406748915	-1.166123938	-0.335183281	-0.666423625	0.220980916	-0.836726736	0.050037755	0.080245578	-0.442860801	-0.316947254	-0.037904212	-0.201592812	0.16260923	-0.207304359	0.056312586	-0.2164562	-0.231411549
X141	1.196852434	-0.37233561	0.040981929	-0.00282523	-0.941935643	0.535349958	0.193092367	-0.908664538	0.089372241	0.036579451	1.078161549	0.091203888	0.689502777	0.308354255	-0.725874663	-0.144874442	0.564105454	0.31886376	0.004555106	0.195722729	0.33042821	1.356627384	0.035671144	0.281154777	-0.328478851	1.228718008	-0.007167124	0.362581392
X142	0.09182227	0.736687838	0.102624761	-0.18336914	0.167362169	-1.547856515	-1.257888657	-0.455832015	-0.806129411	-0.507934728	0.183939341	-0.082197632	-0.450837856	0.352798002	0.152408235	0.682326796	-0.423967742	-0.051185876	0.869389582	-1.240266327	0.103785201	-0.315200244	0.069123174	0.054022605	-0.261531393	0.168344334	1.037747841	0.624620851
X143	0.474413016	1.132815653	-0.089199763	0.327419148	1.084601611	-0.860540372	-0.27815051	0.394682368	-0.047113353	0.672232194	-0.46009961	-0.894851488	1.06812659	-0.230572548	-0.019653437	1.621545034	-0.148833106	0.105670139	-0.625368003	0.806576403	0.217904692	0.313191264	0.051931238	-1.230496357	1.023250498	0.931334403	2.152819636	-0.611197053
X144	0.246842609	-0.010313722	0.50112546	1.153199787	0.819095797	-0.165276513	0.538638878	0.855698204	0.664046095	0.919688628	-0.650776301	-0.565584622	1.340112927	0.566425848	-0.1560833	-0.074278404	0.233890561	0.449183979	-0.655467824	0.308287027	0.64043529	-1.065780529	0.555979327	-0.75854637	0.437199406	-1.322333794	0.730017009	-0.904430414
X145	-1.196157084	-0.82716224	-1.59518226	-2.086747292	-0.46179386	-1.588088932	-0.089336768	2.082238556	-1.697731217	-1.166272747	1.323920525	-1.141809589	-1.39918979	-0.594536634	0.764619985	-0.664743609	-1.820697663	-2.12786801	1.395629817	-2.031079263	-1.034587783	0.501340981	-1.35399851	1.57462122	-1.911805148	-0.660530569	-0.605123325	0.833592072
X146	0.098676768	1.309680412	0.315988144	0.569122068	-0.374326665	1.257588767	0.700227268	-0.019687628	0.444573932	0.844892507	0.279824139	0.5678191	0.504665417	0.723360123	0.143876978	-0.852237955	1.153819331	0.529922228	1.339489786	0.083121655	1.523958433	1.565345969	0.488118934	0.334686741	0.491807164	0.416811969	1.026474889	-0.618485317
X147	1.308380629	0.003084244	-0.606023889	0.164135389	1.881001682	0.519122592	0.565875414	0.760293669	0.199606519	-0.218867175	-0.585849043	-0.411846585	0.735369758	0.287781307	0.173724614	0.90106213	0.243079209	-0.267370193	-0.946837803	0.619843247	0.050939839	-1.37029409	-0.23159671	-0.608716198	0.360663931	0.429580316	1.412832805	-0.99333489
X148	0.723007805	-0.801879209	-0.94956326	-1.203381388	-0.123013872	-0.708237344	-0.777550875	-0.971343436	-1.152506539	-1.133092912	-0.099244654	-0.537335097	0.60404715	-0.90222051	0.591426108	0.3984852	-0.602316626	-0.411699591	0.139166341	-0.604113221	-0.552913693	-0.048002388	-0.689728834	-0.720126809	-0.384970457	0.423200775	1.233407801	0.438678447
X149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X150	-0.348438366	-1.707430757	-0.346785333	-0.323219672	-0.582997833	0.142523034	0.178840772	0.020859281	0.130481601	0.114072804	0.2584826	0.625744374	-0.241761473	-0.386937825	0.682954286	0.54862107	-1.470522053	-0.411600939	0.389369707	-0.973710004	-1.060630969	-0.567829607	-0.270731711	0.136101419	-0.982882438	-0.699467668	-0.422265011	0.209565591
X151	0.940883534	-1.105980533	0.714665087	1.077996586	0.37054403	0.378095118	0.703354333	1.242662863	0.70782449	0.437326804	-0.663637761	0.883459326	-0.092281365	-0.233690961	-0.390967148	1.78313556	-0.204610629	0.547048763	0.039651078	-0.052917521	-0.327572765	-0.855856122	0.639083342	-0.97528035	0.151441667	-0.406825246	-0.834902391	-0.811954593
X152	-0.031692245	0.553927027	-1.657231726	-1.809430301	-1.381402809	-1.928410412	-1.206679524	-1.175210617	-2.009875599	-1.73447736	0.819271408	-0.431822587	-0.53024372	-0.62099805	1.252515562	-1.811139787	-0.922730279	-0.945625229	0.786839163	0.183122076	0.219837978	0.993712302	-1.815760168	1.315213671	-1.957963025	1.131155523	0.389525072	0.937694526
X153	-0.080442958	-0.430185531	-0.109487872	0.464966997	0.538370446	-0.336392658	-0.501917194	-0.360146554	-0.055120658	1.000324556	-0.49354434	-0.638225978	0.171931135	0.302853121	-1.03094107	0.112041141	-0.035933132	-0.163467676	-0.190637769	0.029118534	1.381730554	0.507340187	-0.041017533	-0.190725903	0.029244045	0.782920424	0.336931559	-0.970094627
X154	1.107361203	-0.746573567	-1.307123475	-0.408328139	0.472078673	-0.725933248	-0.056260235	0.193704535	-0.398119889	0.316942371	-0.710403859	0.287635671	0.14808728	-1.316128485	-0.675983394	2.454878638	-1.37258339	-0.884420404	-0.313323935	-0.528891083	0.310606374	0.051337028	-0.845052782	-1.131012633	-0.792092544	-0.138610446	-1.025426854	-0.66119255
X155	1.500634574	-0.58255228	-0.005829346	0.614921629	1.762563197	0.827745872	0.706853515	0.759708547	0.535953792	1.064323677	-1.220063006	-0.609749554	-0.470172739	-0.353976596	0.137106672	0.814846158	-0.490214147	0.232246748	-1.966489108	-0.400033425	-0.017548465	-1.439162649	0.125881702	-0.670614601	0.284581707	-0.276125263	1.123849485	-2.214272266
X156	1.106484712	0.341863129	-0.815935612	-0.625254858	1.469208606	-0.633664555	-0.30800804	0.442093738	-0.565623328	-0.160374587	-0.712754466	-1.611363037	0.520617359	-0.797212497	-1.585587067	0.462881019	-0.316943899	-1.747499378	-1.693827779	0.173845848	-0.124392477	-0.473949899	-0.772279662	-1.552382913	-0.032323956	-0.2358618	-1.089956657	-1.549126343
X157	-0.357147782	-0.025206206	0.307247506	0.903086966	0.162672115	-0.773575695	-0.594537895	0.309565836	0.428066481	0.566219998	-0.098821175	-0.332989441	-0.612986057	0.547270065	-1.159516756	-0.579953814	0.075462547	0.078643257	-0.4390649	-1.341663739	0.605519626	-0.897138432	0.236578668	-0.367220269	-0.205974117	-0.795258965	-1.342130917	-0.650043934
X158	-0.24253099	-0.363318773	-0.375214681	-0.468082711	0.239372624	-0.010593863	-0.603329153	-0.614096475	-0.072132601	-0.257338063	1.534841717	0.168770285	-1.107661935	-0.254050479	0.026018868	-0.468427236	-1.126613155	-0.236638687	2.006830973	-0.607780933	0.202270626	0.058542497	-0.57633015	1.157973943	-0.949986914	-0.116481937	-0.572783261	-0.367825625
X159	-1.006358322	-1.840736164	-0.023942628	-0.262883105	0.440443173	-1.316338855	-1.701476267	-0.249293923	-0.277990034	-0.181894975	-0.303614382	-1.00342833	-0.417914597	-1.292446884	-0.876489294	0.707390016	-1.644060449	-1.074865301	-1.311624597	-0.271061146	-0.671579513	0.042082861	-0.660555163	-0.089832289	-1.060490264	-0.097338087	0.509745916	-0.508241962
